trial_id,U_exp,K_exp,D_exp,base_level_fall,divide_migration_distance,relief_at_steady_state,time_back_to_steady_state
650,-4.5419921875,-6.2177734375,-1.9853515625,1.37158203125,0.0,549.644613339,21480000
651,-3.5283203125,-5.0908203125,-1.5732421875,-0.99267578125,0.0,284.59303985400004,6088000
652,-3.5419921875,-5.0908203125,-1.5732421875,-0.99267578125,0.0,284.637049929,5998000
653,-3.5283203125,-5.2177734375,-1.5732421875,-0.99267578125,0.0,404.94180248699996,3174000
654,-3.5283203125,-5.0908203125,-2.9853515625,-0.99267578125,0.0,311.964544645,6390000
655,-3.5283203125,-5.0908203125,-1.5732421875,-0.12841796875,0.0,284.59303985400004,6088000
656,-3.5283203125,-5.2177734375,-2.9853515625,-0.12841796875,0.0,412.941099281,7361000
657,-3.5419921875,-5.0908203125,-2.9853515625,-0.12841796875,0.0,286.307777122,4586000
658,-3.5419921875,-5.2177734375,-1.5732421875,-0.12841796875,0.0,380.3105905,6976000
659,-3.5419921875,-5.2177734375,-2.9853515625,-0.99267578125,0.0,396.732187195,6585000
660,-3.5419921875,-5.2177734375,-2.9853515625,-0.12841796875,0.0,396.732187195,6585000
661,-3.0283203125,-6.5908203125,-2.0732421875,1.25732421875,0.0,35550.405786,41661000
662,-3.0419921875,-6.5908203125,-2.0732421875,1.25732421875,0.0,34465.7479199,41681000
663,-3.0283203125,-5.7177734375,-2.0732421875,1.25732421875,0.0,5381.41544921,7734000
664,-3.0283203125,-6.5908203125,-1.4853515625,1.25732421875,0.0,30227.109269599998,36012000
665,-3.0283203125,-6.5908203125,-2.0732421875,-0.87841796875,0.0,35550.405786,41661000
666,-3.0283203125,-5.7177734375,-1.4853515625,-0.87841796875,0.0,4969.11311821,7309000
667,-3.0419921875,-6.5908203125,-1.4853515625,-0.87841796875,0.0,29461.468340099997,36297000
668,-3.0419921875,-5.7177734375,-2.0732421875,-0.87841796875,0.0,5211.04235488,7730000
669,-3.0419921875,-5.7177734375,-1.4853515625,1.25732421875,0.0,4873.89942765,7365000
670,-3.0419921875,-5.7177734375,-1.4853515625,-0.87841796875,0.0,4873.89942765,7365000
671,-4.0283203125,-5.5908203125,-1.0732421875,-0.24267578125,0.0,333.154391264,5527000
672,-4.0419921875,-5.5908203125,-1.0732421875,-0.24267578125,0.0,322.97514371200003,5532000
673,-4.0283203125,-6.7177734375,-1.0732421875,-0.24267578125,0.0,4000.03692481,47496000
674,-4.0283203125,-5.5908203125,-2.4853515625,-0.24267578125,0.0,314.62345584,9940000
675,-4.0283203125,-5.5908203125,-1.0732421875,0.62158203125,0.0,333.154391264,5527000
676,-4.0283203125,-6.7177734375,-2.4853515625,0.62158203125,-100.0,4762.90859287,52871000
677,-4.0419921875,-5.5908203125,-2.4853515625,0.62158203125,0.0,291.547058802,14622000
678,-4.0419921875,-6.7177734375,-1.0732421875,0.62158203125,0.0,3877.32484661,47498000
679,-4.0419921875,-6.7177734375,-2.4853515625,-0.24267578125,0.0,4615.10551778,50946000
680,-4.0419921875,-6.7177734375,-2.4853515625,0.62158203125,-100.0,4615.10551778,52873000
681,-4.2783203125,-6.8408203125,-1.8232421875,0.13232421875,0.0,2677.23825102,52064000
682,-4.2919921875,-6.8408203125,-1.8232421875,0.13232421875,0.0,2594.30885526,50949000
683,-4.2783203125,-6.4677734375,-1.8232421875,0.13232421875,0.0,1631.20561366,33944000
684,-4.2783203125,-6.8408203125,-1.2353515625,0.13232421875,0.0,2607.19926939,49722000
685,-4.2783203125,-6.8408203125,-1.8232421875,-0.50341796875,0.0,2677.23825102,50948000
686,-4.2783203125,-6.4677734375,-1.2353515625,-0.50341796875,0.0,1226.9699276,26206000
687,-4.2919921875,-6.8408203125,-1.2353515625,-0.50341796875,0.0,2526.77066932,49729000
688,-4.2919921875,-6.4677734375,-1.8232421875,-0.50341796875,0.0,1570.781025,33665000
689,-4.2919921875,-6.4677734375,-1.2353515625,0.13232421875,0.0,1191.82910514,26269000
690,-4.2919921875,-6.4677734375,-1.2353515625,-0.50341796875,0.0,1191.82910514,26269000
691,-3.2783203125,-5.8408203125,-2.8232421875,1.63232421875,0.0,4383.26424297,10332000
692,-3.2919921875,-5.8408203125,-2.8232421875,1.63232421875,0.0,4236.72021161,10309000
693,-3.2783203125,-5.4677734375,-2.8232421875,1.63232421875,0.0,1389.62551905,8570000
694,-3.2783203125,-5.8408203125,-2.2353515625,1.63232421875,0.0,4239.18093731,10048000
695,-3.2783203125,-5.8408203125,-2.8232421875,0.99658203125,0.0,4383.26424297,10332000
696,-3.2783203125,-5.4677734375,-2.2353515625,0.99658203125,0.0,1276.38313206,7429000
697,-3.2919921875,-5.8408203125,-2.2353515625,0.99658203125,0.0,4092.50520292,10006000
698,-3.2919921875,-5.4677734375,-2.8232421875,0.99658203125,0.0,1602.52949147,5082000
699,-3.2919921875,-5.4677734375,-2.2353515625,1.63232421875,100.0,1253.24801547,10656000
700,-3.2919921875,-5.4677734375,-2.2353515625,0.99658203125,0.0,1253.24801547,8319000
701,-3.7783203125,-6.3408203125,-1.3232421875,-0.61767578125,0.0,3297.57247205,22361000
702,-3.7919921875,-6.3408203125,-1.3232421875,-0.61767578125,0.0,3215.58220989,22562000
703,-3.7783203125,-5.9677734375,-1.3232421875,-0.61767578125,0.0,1542.26739179,11311000
704,-3.7783203125,-6.3408203125,-1.7353515625,-0.61767578125,0.0,3753.84368069,25220000
705,-3.7783203125,-6.3408203125,-1.3232421875,1.74658203125,0.0,3297.57247205,22361000
706,-3.7783203125,-5.9677734375,-1.7353515625,1.74658203125,0.0,1690.74556841,12209000
707,-3.7919921875,-6.3408203125,-1.7353515625,1.74658203125,0.0,3635.99561243,25197000
708,-3.7919921875,-5.9677734375,-1.3232421875,1.74658203125,0.0,1490.08613813,11266000
709,-3.7919921875,-5.9677734375,-1.7353515625,-0.61767578125,0.0,1647.50695974,12239000
710,-3.7919921875,-5.9677734375,-1.7353515625,1.74658203125,0.0,1647.50695974,12239000
711,-4.7783203125,-5.3408203125,-2.3232421875,0.88232421875,1400.0,30.4979581198,12218000
712,-4.7919921875,-5.3408203125,-2.3232421875,0.88232421875,1400.0,29.348342957,15133000
713,-4.7783203125,-6.9677734375,-2.3232421875,0.88232421875,0.0,844.1646853889999,52937000
714,-4.7783203125,-5.3408203125,-2.7353515625,0.88232421875,600.0,30.8765399117,10384000
715,-4.7783203125,-5.3408203125,-2.3232421875,0.24658203125,0.0,30.4979581198,9107000
716,-4.7783203125,-6.9677734375,-2.7353515625,0.24658203125,0.0,843.369441214,52910000
717,-4.7919921875,-5.3408203125,-2.7353515625,0.24658203125,0.0,30.217330874800002,8015000
718,-4.7919921875,-6.9677734375,-2.3232421875,0.24658203125,0.0,817.994248813,52914000
719,-4.7919921875,-6.9677734375,-2.7353515625,0.88232421875,0.0,817.272889722,52934000
720,-4.7919921875,-6.9677734375,-2.7353515625,0.24658203125,0.0,817.272889722,52910000
721,-4.8408203125,-6.2783203125,-1.5107421875,0.03857421875,0.0,280.711400232,21871000
722,-3.2294921875,-6.2783203125,-1.5107421875,0.03857421875,0.0,10872.3399463,20792000
723,-4.8408203125,-5.4052734375,-1.5107421875,0.03857421875,0.0,28.2280645071,7409000
724,-4.8408203125,-6.2783203125,-2.0478515625,0.03857421875,0.0,321.67408961900003,24720000
725,-4.8408203125,-6.2783203125,-1.5107421875,1.65283203125,100.0,280.711400232,31630000
726,-4.8408203125,-5.4052734375,-2.0478515625,1.65283203125,900.0,29.7476853036,9102000
727,-3.2294921875,-6.2783203125,-2.0478515625,1.65283203125,0.0,12573.8930056,23834000
728,-3.2294921875,-5.4052734375,-1.5107421875,1.65283203125,0.0,1173.29539487,15771000
729,-3.2294921875,-5.4052734375,-2.0478515625,0.03857421875,0.0,1230.62715341,8022000
730,-3.2294921875,-5.4052734375,-2.0478515625,1.65283203125,100.0,1230.62715341,10539000
731,-3.8408203125,-5.2783203125,-2.5107421875,1.53857421875,0.0,256.183030184,3642000
732,-4.2294921875,-5.2783203125,-2.5107421875,1.53857421875,1000.0,92.16582491870001,11970000
733,-3.8408203125,-6.4052734375,-2.5107421875,1.53857421875,0.0,4559.01743485,34407000
734,-3.8408203125,-5.2783203125,-1.0478515625,1.53857421875,900.0,213.216252103,11167000
735,-3.8408203125,-5.2783203125,-2.5107421875,0.15283203125,0.0,256.183030184,3642000
736,-3.8408203125,-6.4052734375,-1.0478515625,0.15283203125,0.0,2763.62208501,21737000
737,-4.2294921875,-5.2783203125,-1.0478515625,0.15283203125,0.0,81.7951070925,9390000
738,-4.2294921875,-6.4052734375,-2.5107421875,0.15283203125,0.0,1858.07040154,34261000
739,-4.2294921875,-6.4052734375,-1.0478515625,1.53857421875,0.0,1166.71588938,22483000
740,-4.2294921875,-6.4052734375,-1.0478515625,0.15283203125,0.0,1166.71588938,22483000
741,-3.3408203125,-6.7783203125,-1.0107421875,-0.71142578125,0.0,23934.507264400003,63892000
742,-4.7294921875,-6.7783203125,-1.0107421875,-0.71142578125,0.0,959.740080011,62578000
743,-3.3408203125,-6.9052734375,-1.0107421875,-0.71142578125,0.0,21610.0038365,48604000
744,-3.3408203125,-6.7783203125,-2.5478515625,-0.71142578125,0.0,23187.0779223,50949000
745,-3.3408203125,-6.7783203125,-1.0107421875,-0.59716796875,0.0,23934.507264400003,63892000
746,-3.3408203125,-6.9052734375,-2.5478515625,-0.59716796875,0.0,23149.0275152,50949000
747,-4.7294921875,-6.7783203125,-2.5478515625,-0.59716796875,0.0,947.2972648130001,50946000
748,-4.7294921875,-6.9052734375,-1.0107421875,-0.59716796875,0.0,884.948476232,48679000
749,-4.7294921875,-6.9052734375,-2.5478515625,-0.71142578125,0.0,945.3897787110001,50944000
750,-4.7294921875,-6.9052734375,-2.5478515625,-0.59716796875,0.0,945.3897787110001,50944000
751,-4.3408203125,-5.7783203125,-2.0107421875,0.78857421875,0.0,320.054461621,9021000
752,-3.7294921875,-5.7783203125,-2.0107421875,0.78857421875,0.0,1288.59882497,8909000
753,-4.3408203125,-5.9052734375,-2.0107421875,0.78857421875,0.0,442.08907356199995,11709000
754,-4.3408203125,-5.7783203125,-1.5478515625,0.78857421875,0.0,295.289685266,8487000
755,-4.3408203125,-5.7783203125,-2.0107421875,0.90283203125,0.0,320.054461621,9021000
756,-4.3408203125,-5.9052734375,-1.5478515625,0.90283203125,0.0,396.568184392,10719000
757,-3.7294921875,-5.7783203125,-1.5478515625,0.90283203125,0.0,1187.75890867,8406000
758,-3.7294921875,-5.9052734375,-2.0107421875,0.90283203125,0.0,1758.1078197999998,11443000
759,-3.7294921875,-5.9052734375,-1.5478515625,0.78857421875,0.0,1614.39102361,10677000
760,-3.7294921875,-5.9052734375,-1.5478515625,0.90283203125,0.0,1614.39102361,10677000
761,-4.0908203125,-6.5283203125,-2.7607421875,1.16357421875,0.0,3361.86973056,44368000
762,-3.9794921875,-6.5283203125,-2.7607421875,1.16357421875,0.0,4401.69214055,45336000
763,-4.0908203125,-5.1552734375,-2.7607421875,1.16357421875,0.0,100.834066131,3070000
764,-4.0908203125,-6.5283203125,-2.7978515625,1.16357421875,0.0,3413.34625442,45299000
765,-4.0908203125,-6.5283203125,-2.7607421875,-0.97216796875,0.0,3361.86973056,44368000
766,-4.0908203125,-5.1552734375,-2.7978515625,-0.97216796875,0.0,100.833806576,3069000
767,-3.9794921875,-6.5283203125,-2.7978515625,-0.97216796875,0.0,4394.22444111,45143000
768,-3.9794921875,-5.1552734375,-2.7607421875,-0.97216796875,0.0,124.13915853600001,11143000
769,-3.9794921875,-5.1552734375,-2.7978515625,1.16357421875,500.0,125.01699888700001,10902000
770,-3.9794921875,-5.1552734375,-2.7978515625,-0.97216796875,0.0,125.01699888700001,6910000
771,-3.0908203125,-5.5283203125,-1.7607421875,-0.33642578125,0.0,2235.93619995,13091000
772,-4.9794921875,-5.5283203125,-1.7607421875,-0.33642578125,0.0,27.757670421799997,33367000
773,-3.0908203125,-6.1552734375,-1.7607421875,-0.33642578125,0.0,11894.3225269,16890000
774,-3.0908203125,-5.5283203125,-1.7978515625,-0.33642578125,0.0,2764.07551092,5358000
775,-3.0908203125,-5.5283203125,-1.7607421875,0.52783203125,0.0,2235.93619995,12167000
776,-3.0908203125,-6.1552734375,-1.7978515625,0.52783203125,0.0,12191.1982653,17290000
777,-4.9794921875,-5.5283203125,-1.7978515625,0.52783203125,300.0,28.386026919099997,21066000
778,-4.9794921875,-6.1552734375,-1.7607421875,0.52783203125,0.0,172.91496383700002,18703000
779,-4.9794921875,-6.1552734375,-1.7978515625,-0.33642578125,0.0,172.44264734700002,18591000
780,-4.9794921875,-6.1552734375,-1.7978515625,0.52783203125,0.0,172.44264734700002,18591000
781,-3.5908203125,-6.0283203125,-2.2607421875,1.91357421875,0.0,3226.30767492,14628000
782,-4.4794921875,-6.0283203125,-2.2607421875,1.91357421875,200.0,437.93191211199996,22185000
783,-3.5908203125,-6.6552734375,-2.2607421875,1.91357421875,0.0,12155.2856186,51361000
784,-3.5908203125,-6.0283203125,-2.2978515625,1.91357421875,0.0,3311.37837125,15000000
785,-3.5908203125,-6.0283203125,-2.2607421875,1.27783203125,0.0,3226.30767492,14628000
786,-3.5908203125,-6.6552734375,-2.2978515625,1.27783203125,0.0,12409.0742357,52550000
787,-4.4794921875,-6.0283203125,-2.2978515625,1.27783203125,0.0,441.320844623,15341000
788,-4.4794921875,-6.6552734375,-2.2607421875,1.27783203125,-100.0,1681.45209964,55458000
789,-4.4794921875,-6.6552734375,-2.2978515625,1.91357421875,0.0,1713.73934417,57336000
790,-4.4794921875,-6.6552734375,-2.2978515625,1.27783203125,0.0,1713.73934417,56395000
791,-4.5908203125,-5.0283203125,-1.2607421875,0.41357421875,600.0,21.7373387022,14454000
792,-3.4794921875,-5.0283203125,-1.2607421875,0.41357421875,0.0,278.439512725,8366000
793,-4.5908203125,-5.6552734375,-1.2607421875,0.41357421875,0.0,119.835830055,6684000
794,-4.5908203125,-5.0283203125,-1.2978515625,0.41357421875,300.0,22.1419921149,7307000
795,-4.5908203125,-5.0283203125,-1.2607421875,-0.22216796875,200.0,21.7373387022,15361000
796,-4.5908203125,-5.6552734375,-1.2978515625,-0.22216796875,0.0,119.108465559,6626000
797,-3.4794921875,-5.0283203125,-1.2978515625,-0.22216796875,0.0,282.84864929400004,3986000
798,-3.4794921875,-5.6552734375,-1.2607421875,-0.22216796875,0.0,1444.95942937,6377000
799,-3.4794921875,-5.6552734375,-1.2978515625,0.41357421875,0.0,1439.31128245,6304000
800,-3.4794921875,-5.6552734375,-1.2978515625,-0.22216796875,0.0,1439.31128245,6304000
801,-4.7158203125,-6.9033203125,-2.3857421875,-0.52392578125,0.0,975.757705767,50944000
802,-4.1044921875,-6.9033203125,-2.3857421875,-0.52392578125,0.0,3990.7729651,50948000
803,-4.7158203125,-5.7802734375,-2.3857421875,-0.52392578125,0.0,143.42900384700002,9492000
804,-4.7158203125,-6.9033203125,-2.9228515625,-0.52392578125,0.0,975.0568229930001,50941000
805,-4.7158203125,-6.9033203125,-2.3857421875,-0.78466796875,0.0,975.757705767,50944000
806,-4.7158203125,-5.7802734375,-2.9228515625,-0.78466796875,0.0,147.77082201,9671000
807,-4.1044921875,-6.9033203125,-2.9228515625,-0.78466796875,0.0,3988.10956464,50947000
808,-4.1044921875,-5.7802734375,-2.3857421875,-0.78466796875,0.0,564.305246899,9161000
809,-4.1044921875,-5.7802734375,-2.9228515625,-0.52392578125,0.0,580.877217278,9373000
810,-4.1044921875,-5.7802734375,-2.9228515625,-0.78466796875,0.0,580.877217278,9373000
811,-3.7158203125,-5.9033203125,-1.3857421875,0.97607421875,0.0,1566.96428336,10175000
812,-3.1044921875,-5.9033203125,-1.3857421875,0.97607421875,0.0,6272.03378498,10003000
813,-3.7158203125,-6.7802734375,-1.3857421875,0.97607421875,0.0,9210.16398307,53110000
814,-3.7158203125,-5.9033203125,-1.9228515625,0.97607421875,0.0,1774.18445456,11230000
815,-3.7158203125,-5.9033203125,-1.3857421875,0.71533203125,0.0,1566.96428336,10175000
816,-3.7158203125,-6.7802734375,-1.9228515625,0.71533203125,0.0,9687.07855799,50483000
817,-3.1044921875,-5.9033203125,-1.9228515625,0.71533203125,0.0,6888.14165083,10783000
818,-3.1044921875,-6.7802734375,-1.3857421875,0.71533203125,0.0,37370.596768999996,52539000
819,-3.1044921875,-6.7802734375,-1.9228515625,0.97607421875,0.0,39206.9447893,50031000
820,-3.1044921875,-6.7802734375,-1.9228515625,0.71533203125,0.0,39206.9447893,50031000
821,-3.2158203125,-6.4033203125,-2.8857421875,0.22607421875,0.0,18920.418929299998,33920000
822,-3.6044921875,-6.4033203125,-2.8857421875,0.22607421875,0.0,7923.92707433,34568000
823,-3.2158203125,-6.2802734375,-2.8857421875,0.22607421875,0.0,13838.3508417,25050000
824,-3.2158203125,-6.4033203125,-2.4228515625,0.22607421875,0.0,17823.583579700004,32048000
825,-3.2158203125,-6.4033203125,-2.8857421875,1.46533203125,0.0,18920.418929299998,33920000
826,-3.2158203125,-6.2802734375,-2.4228515625,1.46533203125,0.0,13252.1372987,24087000
827,-3.6044921875,-6.4033203125,-2.4228515625,1.46533203125,0.0,7294.70779718,31961000
828,-3.6044921875,-6.2802734375,-2.8857421875,1.46533203125,0.0,6031.92781879,26862000
829,-3.6044921875,-6.2802734375,-2.4228515625,0.22607421875,0.0,5720.1459164,25466000
830,-3.6044921875,-6.2802734375,-2.4228515625,1.46533203125,0.0,5720.1459164,25466000
831,-4.2158203125,-5.4033203125,-1.8857421875,1.72607421875,900.0,115.834054204,10722000
832,-4.6044921875,-5.4033203125,-1.8857421875,1.72607421875,1300.0,51.6343251906,10650000
833,-4.2158203125,-5.2802734375,-1.8857421875,1.72607421875,1000.0,90.48092227469999,7708000
834,-4.2158203125,-5.4033203125,-1.4228515625,1.72607421875,1100.0,121.60479510200001,10507000
835,-4.2158203125,-5.4033203125,-1.8857421875,-0.03466796875,0.0,115.834054204,8177000
836,-4.2158203125,-5.2802734375,-1.4228515625,-0.03466796875,0.0,92.427545014,10866000
837,-4.6044921875,-5.4033203125,-1.4228515625,-0.03466796875,0.0,47.319893891099994,8681000
838,-4.6044921875,-5.2802734375,-1.8857421875,-0.03466796875,0.0,37.685662621300004,11928000
839,-4.6044921875,-5.2802734375,-1.4228515625,1.72607421875,1600.0,37.1650427872,12140000
840,-4.6044921875,-5.2802734375,-1.4228515625,-0.03466796875,0.0,37.1650427872,12008000
841,-4.4658203125,-6.1533203125,-1.1357421875,1.35107421875,0.0,439.642800629,15017000
842,-4.8544921875,-6.1533203125,-1.1357421875,1.35107421875,800.0,183.86737175,27448000
843,-4.4658203125,-5.5302734375,-1.1357421875,1.35107421875,0.0,110.633421791,5208000
844,-4.4658203125,-6.1533203125,-2.1728515625,1.35107421875,0.0,610.7884904690001,20055000
845,-4.4658203125,-6.1533203125,-1.1357421875,1.84033203125,700.0,439.642800629,28571000
846,-4.4658203125,-5.5302734375,-2.1728515625,1.84033203125,300.0,94.12996906059999,11233000
847,-4.8544921875,-6.1533203125,-2.1728515625,1.84033203125,100.0,252.545167287,27851000
848,-4.8544921875,-5.5302734375,-1.1357421875,1.84033203125,1300.0,34.013685177,16167000
849,-4.8544921875,-5.5302734375,-2.1728515625,1.35107421875,900.0,36.5193568615,12149000
850,-4.8544921875,-5.5302734375,-2.1728515625,1.84033203125,1200.0,36.5193568615,11927000
851,-3.4658203125,-5.1533203125,-2.1357421875,-0.14892578125,0.0,395.716687039,5876000
852,-3.8544921875,-5.1533203125,-2.1357421875,-0.14892578125,0.0,166.399019477,4880000
853,-3.4658203125,-6.5302734375,-2.1357421875,-0.14892578125,0.0,12118.407215000001,38713000
854,-3.4658203125,-5.1533203125,-1.1728515625,-0.14892578125,0.0,409.823741167,5362000
855,-3.4658203125,-5.1533203125,-2.1357421875,0.34033203125,0.0,395.716687039,5876000
856,-3.4658203125,-6.5302734375,-1.1728515625,0.34033203125,0.0,8909.15608638,29087000
857,-3.8544921875,-5.1533203125,-1.1728515625,0.34033203125,0.0,153.298263153,4878000
858,-3.8544921875,-6.5302734375,-2.1357421875,0.34033203125,0.0,5013.75681629,38824000
859,-3.8544921875,-6.5302734375,-1.1728515625,-0.14892578125,0.0,3587.7279138000004,28597000
860,-3.8544921875,-6.5302734375,-1.1728515625,0.34033203125,0.0,3587.7279138000004,28597000
861,-3.9658203125,-6.6533203125,-1.6357421875,0.60107421875,0.0,4489.51672361,45381000
862,-3.3544921875,-6.6533203125,-1.6357421875,0.60107421875,0.0,17668.336804900002,44232000
863,-3.9658203125,-6.0302734375,-1.6357421875,0.60107421875,0.0,1261.92312147,13790000
864,-3.9658203125,-6.6533203125,-2.6728515625,0.60107421875,0.0,5432.42248962,50330000
865,-3.9658203125,-6.6533203125,-1.6357421875,-0.40966796875,0.0,4489.51672361,45381000
866,-3.9658203125,-6.0302734375,-2.6728515625,-0.40966796875,0.0,1457.79943172,15508000
867,-3.3544921875,-6.6533203125,-2.6728515625,-0.40966796875,0.0,22585.0452029,54729000
868,-3.3544921875,-6.0302734375,-1.6357421875,-0.40966796875,0.0,4898.50735889,13171000
869,-3.3544921875,-6.0302734375,-2.6728515625,0.60107421875,0.0,5610.27589764,14741000
870,-3.3544921875,-6.0302734375,-2.6728515625,-0.40966796875,0.0,5610.27589764,14741000
871,-4.9658203125,-5.6533203125,-2.6357421875,-0.89892578125,0.0,40.5347807845,11413000
872,-4.3544921875,-5.6533203125,-2.6357421875,-0.89892578125,0.0,239.24932409099998,7394000
873,-4.9658203125,-5.0302734375,-2.6357421875,-0.89892578125,0.0,10.16250691,7424000
874,-4.9658203125,-5.6533203125,-1.6728515625,-0.89892578125,0.0,37.3854289048,13535000
875,-4.9658203125,-5.6533203125,-2.6357421875,1.09033203125,0.0,40.5347807845,13448000
876,-4.9658203125,-5.0302734375,-1.6728515625,1.09033203125,4100.0,9.04980267017,7252000
877,-4.3544921875,-5.6533203125,-1.6728515625,1.09033203125,0.0,223.828680904,7017000
878,-4.3544921875,-5.0302734375,-2.6357421875,1.09033203125,1300.0,41.7788966214,7601000
879,-4.3544921875,-5.0302734375,-1.6728515625,-0.89892578125,0.0,36.200030571599996,6751000
880,-4.3544921875,-5.0302734375,-1.6728515625,1.09033203125,1900.0,36.200030571599996,8999000
881,-4.9501953125,-6.9501953125,-1.7451171875,0.99951171875,0.0,569.583884764,52940000
882,-4.6826171875,-6.9501953125,-1.7451171875,0.99951171875,0.0,1054.63882308,52940000
883,-4.9501953125,-5.6708984375,-1.7451171875,0.99951171875,100.0,40.9754498869,24827000
884,-4.9501953125,-6.9501953125,-1.8134765625,0.99951171875,0.0,569.547283844,52941000
885,-4.9501953125,-6.9501953125,-1.7451171875,0.87939453125,0.0,569.583884764,52939000
886,-4.9501953125,-5.6708984375,-1.8134765625,0.87939453125,100.0,40.5258332954,16384000
887,-4.6826171875,-6.9501953125,-1.8134765625,0.87939453125,0.0,1054.70777188,52939000
888,-4.6826171875,-5.6708984375,-1.7451171875,0.87939453125,100.0,73.20974219989999,16623000
889,-4.6826171875,-5.6708984375,-1.8134765625,0.99951171875,100.0,74.6169594973,15551000
890,-4.6826171875,-5.6708984375,-1.8134765625,0.87939453125,0.0,74.6169594973,15553000
891,-3.9501953125,-5.9501953125,-2.7451171875,-0.50048828125,0.0,1227.74529396,12966000
892,-3.6826171875,-5.9501953125,-2.7451171875,-0.50048828125,0.0,2262.05094629,12901000
893,-3.9501953125,-6.6708984375,-2.7451171875,-0.50048828125,0.0,5685.62726276,50797000
894,-3.9501953125,-5.9501953125,-2.8134765625,-0.50048828125,0.0,1246.38273263,13121000
895,-3.9501953125,-5.9501953125,-2.7451171875,-0.62060546875,0.0,1227.74529396,12966000
896,-3.9501953125,-6.6708984375,-2.8134765625,-0.62060546875,0.0,5696.46900651,50887000
897,-3.6826171875,-5.9501953125,-2.8134765625,-0.62060546875,0.0,2340.82824086,13334000
898,-3.6826171875,-6.6708984375,-2.7451171875,-0.62060546875,0.0,10480.5594617,50575000
899,-3.6826171875,-6.6708984375,-2.8134765625,-0.50048828125,0.0,10465.266711499999,50505000
900,-3.6826171875,-6.6708984375,-2.8134765625,-0.62060546875,0.0,10465.266711499999,50505000
901,-3.4501953125,-6.4501953125,-1.2451171875,1.74951171875,0.0,7937.91533039,25455000
902,-3.1826171875,-6.4501953125,-1.2451171875,1.74951171875,0.0,15339.0981002,26413000
903,-3.4501953125,-6.1708984375,-1.2451171875,1.74951171875,0.0,4975.84413588,16280000
904,-3.4501953125,-6.4501953125,-1.3134765625,1.74951171875,0.0,8441.04243835,27126000
905,-3.4501953125,-6.4501953125,-1.2451171875,0.12939453125,0.0,7937.91533039,25455000
906,-3.4501953125,-6.1708984375,-1.3134765625,0.12939453125,0.0,4809.4389888000005,15702000
907,-3.1826171875,-6.4501953125,-1.3134765625,0.12939453125,0.0,15642.401952899998,27199000
908,-3.1826171875,-6.1708984375,-1.2451171875,0.12939453125,0.0,8948.68219054,15964000
909,-3.1826171875,-6.1708984375,-1.3134765625,1.74951171875,0.0,9203.2807533,16325000
910,-3.1826171875,-6.1708984375,-1.3134765625,0.12939453125,0.0,9203.2807533,16325000
911,-4.4501953125,-5.4501953125,-2.2451171875,0.24951171875,0.0,80.7337496106,10592000
912,-4.1826171875,-5.4501953125,-2.2451171875,0.24951171875,0.0,151.461228628,8575000
913,-4.4501953125,-5.1708984375,-2.2451171875,0.24951171875,0.0,41.9127987022,23898000
914,-4.4501953125,-5.4501953125,-2.3134765625,0.24951171875,0.0,84.1322867751,7943000
915,-4.4501953125,-5.4501953125,-2.2451171875,1.62939453125,1200.0,80.7337496106,12165000
916,-4.4501953125,-5.1708984375,-2.3134765625,1.62939453125,2200.0,43.0532584534,7488000
917,-4.1826171875,-5.4501953125,-2.3134765625,1.62939453125,800.0,155.163311087,10062000
918,-4.1826171875,-5.1708984375,-2.2451171875,1.62939453125,0.0,83.2505270321,3101000
919,-4.1826171875,-5.1708984375,-2.3134765625,0.24951171875,0.0,79.9848301314,5087000
920,-4.1826171875,-5.1708984375,-2.3134765625,1.62939453125,1200.0,79.9848301314,7466000
921,-4.2001953125,-6.2001953125,-2.9951171875,-0.12548828125,0.0,1284.49534701,22598000
922,-4.4326171875,-6.2001953125,-2.9951171875,-0.12548828125,0.0,766.3348652469999,23016000
923,-4.2001953125,-5.9208984375,-2.9951171875,-0.12548828125,0.0,658.106406645,12404000
924,-4.2001953125,-6.2001953125,-1.0634765625,-0.12548828125,0.0,848.8790238610001,15734000
925,-4.2001953125,-6.2001953125,-2.9951171875,-0.24560546875,0.0,1284.49534701,22598000
926,-4.2001953125,-5.9208984375,-1.0634765625,-0.24560546875,0.0,480.442302609,9663000
927,-4.4326171875,-6.2001953125,-1.0634765625,-0.24560546875,0.0,502.09701023900004,15865000
928,-4.4326171875,-5.9208984375,-2.9951171875,-0.24560546875,0.0,391.73243142800004,12639000
929,-4.4326171875,-5.9208984375,-1.0634765625,-0.12548828125,0.0,287.188547311,9793000
930,-4.4326171875,-5.9208984375,-1.0634765625,-0.24560546875,0.0,287.188547311,9793000
931,-3.2001953125,-5.2001953125,-1.9951171875,1.37451171875,100.0,791.954830042,7237000
932,-3.4326171875,-5.2001953125,-1.9951171875,1.37451171875,100.0,474.161737681,7422000
933,-3.2001953125,-6.9208984375,-1.9951171875,1.37451171875,400.0,32020.4569616,52851000
934,-3.2001953125,-5.2001953125,-2.0634765625,1.37451171875,0.0,852.731725089,6614000
935,-3.2001953125,-5.2001953125,-1.9951171875,1.25439453125,0.0,791.954830042,5298000
936,-3.2001953125,-6.9208984375,-2.0634765625,1.25439453125,300.0,32036.089179000002,52813000
937,-3.4326171875,-5.2001953125,-2.0634765625,1.25439453125,0.0,479.244040031,9726000
